mean_fit_time,mean_score_time,param_max_depth,param_n_estimators,params,mean_test_score,rank_test_score,mean_train_score
0.015604972839355469,0.015624523162841797,5.0,5.0,"{'max_depth': 5, 'n_estimators': 5}",0.7382857142857143,82,0.9944285714285714
0.046852827072143555,0.0,5.0,10.0,"{'max_depth': 5, 'n_estimators': 10}",0.7974285714285714,20,0.9992857142857143
0.07810068130493164,0.0,5.0,15.0,"{'max_depth': 5, 'n_estimators': 15}",0.8165714285714286,15,0.9987142857142857
0.10934877395629883,0.0,5.0,20.0,"{'max_depth': 5, 'n_estimators': 20}",0.8385714285714285,13,0.9992857142857143
0.12499165534973145,0.01562356948852539,5.0,25.0,"{'max_depth': 5, 'n_estimators': 25}",0.8545714285714285,10,0.9992857142857143
0.14061570167541504,0.015624761581420898,5.0,30.0,"{'max_depth': 5, 'n_estimators': 30}",0.8624285714285714,8,0.9992857142857143
0.171860933303833,0.015627622604370117,5.0,35.0,"{'max_depth': 5, 'n_estimators': 35}",0.8801428571428571,3,0.9992857142857143
0.2031106948852539,0.015624761581420898,5.0,40.0,"{'max_depth': 5, 'n_estimators': 40}",0.8767142857142857,4,0.9994285714285714
0.2187352180480957,0.03124713897705078,5.0,45.0,"{'max_depth': 5, 'n_estimators': 45}",0.8855714285714286,1,0.9992857142857143
0.23435711860656738,0.031249523162841797,5.0,50.0,"{'max_depth': 5, 'n_estimators': 50}",0.8845714285714286,2,0.9994285714285714
0.015623331069946289,0.015627622604370117,6.0,5.0,"{'max_depth': 6, 'n_estimators': 5}",0.6797142857142857,107,0.9987142857142857
0.04687023162841797,0.015624761581420898,6.0,10.0,"{'max_depth': 6, 'n_estimators': 10}",0.7657142857142857,70,0.9998571428571429
0.07811760902404785,0.015625,6.0,15.0,"{'max_depth': 6, 'n_estimators': 15}",0.7662857142857142,68,0.9997142857142857
0.09374356269836426,0.01563239097595215,6.0,20.0,"{'max_depth': 6, 'n_estimators': 20}",0.819,14,0.9997142857142857
0.10936951637268066,0.015624284744262695,6.0,25.0,"{'max_depth': 6, 'n_estimators': 25}",0.8405714285714285,12,0.9997142857142857
0.14060711860656738,0.015624523162841797,6.0,30.0,"{'max_depth': 6, 'n_estimators': 30}",0.8468571428571429,11,0.9997142857142857
0.17186188697814941,0.031249284744262695,6.0,35.0,"{'max_depth': 6, 'n_estimators': 35}",0.873,5,1.0
0.187485933303833,0.031246185302734375,6.0,40.0,"{'max_depth': 6, 'n_estimators': 40}",0.8595714285714285,9,1.0
0.21873688697814941,0.03124690055847168,6.0,45.0,"{'max_depth': 6, 'n_estimators': 45}",0.8627142857142858,7,1.0
0.2499847412109375,0.031248092651367188,6.0,50.0,"{'max_depth': 6, 'n_estimators': 50}",0.8698571428571429,6,1.0
0.031249523162841797,0.01562356948852539,7.0,5.0,"{'max_depth': 7, 'n_estimators': 5}",0.6508571428571429,110,1.0
0.04687094688415527,0.015624284744262695,7.0,10.0,"{'max_depth': 7, 'n_estimators': 10}",0.7088571428571429,93,1.0
0.07811975479125977,0.015623092651367188,7.0,15.0,"{'max_depth': 7, 'n_estimators': 15}",0.7185714285714285,90,1.0
0.09374666213989258,0.015622377395629883,7.0,20.0,"{'max_depth': 7, 'n_estimators': 20}",0.7555714285714286,74,1.0
0.12499356269836426,0.015624523162841797,7.0,25.0,"{'max_depth': 7, 'n_estimators': 25}",0.7901428571428571,22,1.0
0.14061474800109863,0.031249523162841797,7.0,30.0,"{'max_depth': 7, 'n_estimators': 30}",0.8007142857142857,18,1.0
