mean_fit_time,mean_score_time,param_max_depth,param_n_estimators,params,mean_test_score,rank_test_score,mean_train_score
0.03125143051147461,0.0,5.0,5.0,"{'max_depth': 5, 'n_estimators': 5}",0.7648571428571429,30,0.9958571428571429
0.0468752384185791,0.015623807907104492,5.0,10.0,"{'max_depth': 5, 'n_estimators': 10}",0.8287142857142857,9,0.995
0.0781242847442627,0.015622377395629883,5.0,15.0,"{'max_depth': 5, 'n_estimators': 15}",0.8672857142857143,6,0.997
0.10937047004699707,0.015624046325683594,5.0,20.0,"{'max_depth': 5, 'n_estimators': 20}",0.8541428571428571,8,0.995
0.12499260902404785,0.015623807907104492,5.0,25.0,"{'max_depth': 5, 'n_estimators': 25}",0.8624285714285714,7,0.9955714285714286
0.14061808586120605,0.03124380111694336,5.0,30.0,"{'max_depth': 5, 'n_estimators': 30}",0.8708571428571429,5,0.9965714285714286
0.17186260223388672,0.015625,5.0,35.0,"{'max_depth': 5, 'n_estimators': 35}",0.876,3,0.9974285714285714
0.1874864101409912,0.03124713897705078,5.0,40.0,"{'max_depth': 5, 'n_estimators': 40}",0.881,2,0.997
0.21873235702514648,0.031246423721313477,5.0,45.0,"{'max_depth': 5, 'n_estimators': 45}",0.8735714285714286,4,0.9971428571428571
0.2343580722808838,0.03124856948852539,5.0,50.0,"{'max_depth': 5, 'n_estimators': 50}",0.8878571428571429,1,0.997
0.03124833106994629,0.0,6.0,5.0,"{'max_depth': 6, 'n_estimators': 5}",0.7211428571428572,103,0.9971428571428571
0.04686999320983887,0.015624761581420898,6.0,10.0,"{'max_depth': 6, 'n_estimators': 10}",0.769,27,0.9984285714285714
0.07811951637268066,0.015625476837158203,6.0,15.0,"{'max_depth': 6, 'n_estimators': 15}",0.7762857142857142,22,0.9988571428571429
0.09375,0.015616178512573242,6.0,20.0,"{'max_depth': 6, 'n_estimators': 20}",0.7977142857142857,14,0.9977142857142857
0.12499189376831055,0.015623807907104492,6.0,25.0,"{'max_depth': 6, 'n_estimators': 25}",0.7891428571428571,17,0.9978571428571429
0.14061474800109863,0.031248807907104492,6.0,30.0,"{'max_depth': 6, 'n_estimators': 30}",0.7848571428571428,18,0.9978571428571429
0.17186236381530762,0.031247854232788086,6.0,35.0,"{'max_depth': 6, 'n_estimators': 35}",0.7985714285714286,13,0.9984285714285714
0.2031111717224121,0.031245708465576172,6.0,40.0,"{'max_depth': 6, 'n_estimators': 40}",0.8164285714285714,10,0.9984285714285714
0.2343583106994629,0.031249046325683594,6.0,45.0,"{'max_depth': 6, 'n_estimators': 45}",0.8008571428571428,12,0.9984285714285714
0.2499849796295166,0.031247377395629883,6.0,50.0,"{'max_depth': 6, 'n_estimators': 50}",0.8091428571428572,11,0.9988571428571429
0.03124856948852539,0.0,7.0,5.0,"{'max_depth': 7, 'n_estimators': 5}",0.7262857142857143,102,0.9995714285714286
0.04687094688415527,0.015625953674316406,7.0,10.0,"{'max_depth': 7, 'n_estimators': 10}",0.77,26,0.9995714285714286
0.09374332427978516,0.0,7.0,15.0,"{'max_depth': 7, 'n_estimators': 15}",0.7641428571428571,31,0.9997142857142857
0.10936808586120605,0.015622854232788086,7.0,20.0,"{'max_depth': 7, 'n_estimators': 20}",0.7655714285714286,28,0.9997142857142857
0.14061355590820312,0.015622377395629883,7.0,25.0,"{'max_depth': 7, 'n_estimators': 25}",0.7655714285714286,28,0.9997142857142857
0.15623927116394043,0.015621662139892578,7.0,30.0,"{'max_depth': 7, 'n_estimators': 30}",0.7732857142857142,25,0.9997142857142857
0.17186379432678223,0.03124833106994629,7.0,35.0,"{'max_depth': 7, 'n_estimators': 35}",0.7748571428571429,23,0.9997142857142857
0.20311260223388672,0.03124856948852539,7.0,40.0,"{'max_depth': 7, 'n_estimators': 40}",0.7782857142857142,21,0.9995714285714286
0.2343592643737793,0.031249523162841797,7.0,45.0,"{'max_depth': 7, 'n_estimators': 45}",0.7832857142857143,19,0.9997142857142857
0.26560425758361816,0.031247615814208984,7.0,50.0,"{'max_depth': 7, 'n_estimators': 50}",0.794,15,0.9995714285714286
0.031249284744262695,0.0,8.0,5.0,"{'max_depth': 8, 'n_estimators': 5}",0.7108571428571429,110,0.9995714285714286
0.06249690055847168,0.0,8.0,10.0,"{'max_depth': 8, 'n_estimators': 10}",0.7448571428571429,57,0.9995714285714286
0.07811975479125977,0.01562666893005371,8.0,15.0,"{'max_depth': 8, 'n_estimators': 15}",0.7475714285714286,48,0.9995714285714286
0.09374499320983887,0.015622854232788086,8.0,20.0,"{'max_depth': 8, 'n_estimators': 20}",0.7448571428571429,57,0.9997142857142857
0.12499213218688965,0.015622854232788086,8.0,25.0,"{'max_depth': 8, 'n_estimators': 25}",0.7394285714285714,90,0.9997142857142857
0.14061832427978516,0.031247615814208984,8.0,30.0,"{'max_depth': 8, 'n_estimators': 30}",0.7448571428571429,57,0.9997142857142857
0.18748688697814941,0.0156252384185791,8.0,35.0,"{'max_depth': 8, 'n_estimators': 35}",0.758,36,0.9997142857142857
0.2031099796295166,0.031248807907104492,8.0,40.0,"{'max_depth': 8, 'n_estimators': 40}",0.7734285714285715,24,0.9997142857142857
0.23436498641967773,0.031243562698364258,8.0,45.0,"{'max_depth': 8, 'n_estimators': 45}",0.7801428571428571,20,0.9997142857142857
0.2656095027923584,0.031244754791259766,8.0,50.0,"{'max_depth': 8, 'n_estimators': 50}",0.791,16,0.9997142857142857
0.03124547004699707,0.015629291534423828,9.0,5.0,"{'max_depth': 9, 'n_estimators': 5}",0.7295714285714285,101,0.9992857142857143
0.06249237060546875,0.0,9.0,10.0,"{'max_depth': 9, 'n_estimators': 10}",0.752,41,0.9995714285714286
0.09374427795410156,0.015624761581420898,9.0,15.0,"{'max_depth': 9, 'n_estimators': 15}",0.7532857142857143,38,0.9995714285714286
0.10936594009399414,0.015624284744262695,9.0,20.0,"{'max_depth': 9, 'n_estimators': 20}",0.7362857142857143,100,0.9997142857142857
0.12499022483825684,0.031246423721313477,9.0,25.0,"{'max_depth': 9, 'n_estimators': 25}",0.7405714285714285,83,0.9997142857142857
0.15624141693115234,0.015622138977050781,9.0,30.0,"{'max_depth': 9, 'n_estimators': 30}",0.7377142857142858,99,0.9998571428571429
0.18748736381530762,0.031247615814208984,9.0,35.0,"{'max_depth': 9, 'n_estimators': 35}",0.7411428571428571,79,0.9997142857142857
0.2187333106994629,0.015624046325683594,9.0,40.0,"{'max_depth': 9, 'n_estimators': 40}",0.7444285714285714,61,0.9997142857142857
0.24998164176940918,0.0312497615814209,9.0,45.0,"{'max_depth': 9, 'n_estimators': 45}",0.747,50,0.9997142857142857
0.265606164932251,0.03124713897705078,9.0,50.0,"{'max_depth': 9, 'n_estimators': 50}",0.749,47,0.9997142857142857
0.031248092651367188,0.015625953674316406,10.0,5.0,"{'max_depth': 10, 'n_estimators': 5}",0.7198571428571429,104,0.9997142857142857
0.06249523162841797,0.0,10.0,10.0,"{'max_depth': 10, 'n_estimators': 10}",0.7625714285714286,32,0.9995714285714286
0.07812094688415527,0.015624046325683594,10.0,15.0,"{'max_depth': 10, 'n_estimators': 15}",0.7615714285714286,33,0.9997142857142857
0.10936927795410156,0.015621662139892578,10.0,20.0,"{'max_depth': 10, 'n_estimators': 20}",0.7597142857142857,35,1.0
0.14062023162841797,0.015617609024047852,10.0,25.0,"{'max_depth': 10, 'n_estimators': 25}",0.7551428571428571,37,0.9998571428571429
0.17186617851257324,0.015620708465576172,10.0,30.0,"{'max_depth': 10, 'n_estimators': 30}",0.7467142857142857,51,1.0
0.18748784065246582,0.031246423721313477,10.0,35.0,"{'max_depth': 10, 'n_estimators': 35}",0.7475714285714286,48,0.9998571428571429
0.2031102180480957,0.03124547004699707,10.0,40.0,"{'max_depth': 10, 'n_estimators': 40}",0.7454285714285714,55,0.9998571428571429
0.234358549118042,0.031247854232788086,10.0,45.0,"{'max_depth': 10, 'n_estimators': 45}",0.7497142857142857,46,0.9998571428571429
0.2670426368713379,0.031247615814208984,10.0,50.0,"{'max_depth': 10, 'n_estimators': 50}",0.7505714285714286,44,1.0
0.03125143051147461,0.0,11.0,5.0,"{'max_depth': 11, 'n_estimators': 5}",0.7135714285714285,109,1.0
0.062494516372680664,0.015623092651367188,11.0,10.0,"{'max_depth': 11, 'n_estimators': 10}",0.7411428571428571,79,1.0
0.09374332427978516,0.015634775161743164,11.0,15.0,"{'max_depth': 11, 'n_estimators': 15}",0.7607142857142857,34,1.0
0.10935688018798828,0.015625,11.0,20.0,"{'max_depth': 11, 'n_estimators': 20}",0.75,45,1.0
0.14061665534973145,0.015625,11.0,25.0,"{'max_depth': 11, 'n_estimators': 25}",0.7422857142857143,71,1.0
0.1733112335205078,0.015624284744262695,11.0,30.0,"{'max_depth': 11, 'n_estimators': 30}",0.7422857142857143,71,1.0
0.1733112335205078,0.03124833106994629,11.0,35.0,"{'max_depth': 11, 'n_estimators': 35}",0.7432857142857143,66,1.0
0.2031111717224121,0.04687213897705078,11.0,40.0,"{'max_depth': 11, 'n_estimators': 40}",0.7407142857142858,81,1.0
0.24998140335083008,0.031249523162841797,11.0,45.0,"{'max_depth': 11, 'n_estimators': 45}",0.7402857142857143,86,1.0
0.26560497283935547,0.031247854232788086,11.0,50.0,"{'max_depth': 11, 'n_estimators': 50}",0.7435714285714285,64,1.0
0.031247615814208984,0.0,12.0,5.0,"{'max_depth': 12, 'n_estimators': 5}",0.7137142857142857,108,1.0
0.04687166213989258,0.015626192092895508,12.0,10.0,"{'max_depth': 12, 'n_estimators': 10}",0.7385714285714285,93,1.0
0.07812070846557617,0.015623331069946289,12.0,15.0,"{'max_depth': 12, 'n_estimators': 15}",0.7531428571428571,39,1.0
0.10936617851257324,0.015630245208740234,12.0,20.0,"{'max_depth': 12, 'n_estimators': 20}",0.7467142857142857,51,1.0
