mean_fit_time,mean_score_time,param_max_depth,param_n_estimators,params,mean_test_score,rank_test_score,mean_train_score
0.031981468200683594,0.004998683929443359,5.0,5.0,"{'max_depth': 5, 'n_estimators': 5}",0.7135714285714285,110,0.9954285714285714
0.05596804618835449,0.0139923095703125,5.0,10.0,"{'max_depth': 5, 'n_estimators': 10}",0.8064285714285714,90,0.9991428571428571
0.09294486045837402,0.0279843807220459,5.0,15.0,"{'max_depth': 5, 'n_estimators': 15}",0.8691428571428571,6,0.9991428571428571
0.13292384147644043,0.014991044998168945,5.0,20.0,"{'max_depth': 5, 'n_estimators': 20}",0.8791428571428571,3,1.0
0.16690349578857422,0.021988868713378906,5.0,25.0,"{'max_depth': 5, 'n_estimators': 25}",0.8887142857142857,1,1.0
0.19888567924499512,0.04097700119018555,5.0,30.0,"{'max_depth': 5, 'n_estimators': 30}",0.885,2,0.9998571428571429
0.22087311744689941,0.025991439819335938,5.0,35.0,"{'max_depth': 5, 'n_estimators': 35}",0.8791428571428571,3,1.0
0.2748422622680664,0.031983137130737305,5.0,40.0,"{'max_depth': 5, 'n_estimators': 40}",0.8622857142857143,10,1.0
0.30582571029663086,0.0379788875579834,5.0,45.0,"{'max_depth': 5, 'n_estimators': 45}",0.8665714285714285,7,1.0
0.3248152732849121,0.03997635841369629,5.0,50.0,"{'max_depth': 5, 'n_estimators': 50}",0.8665714285714285,7,1.0
0.03498101234436035,0.0059964656829833984,6.0,5.0,"{'max_depth': 6, 'n_estimators': 5}",0.7837142857142857,99,0.9995714285714286
0.07795524597167969,0.011994361877441406,6.0,10.0,"{'max_depth': 6, 'n_estimators': 10}",0.8181428571428572,89,1.0
0.11293554306030273,0.011994123458862305,6.0,15.0,"{'max_depth': 6, 'n_estimators': 15}",0.856,18,1.0
0.14092087745666504,0.016988754272460938,6.0,20.0,"{'max_depth': 6, 'n_estimators': 20}",0.8782857142857143,5,1.0
0.16990280151367188,0.0219876766204834,6.0,25.0,"{'max_depth': 6, 'n_estimators': 25}",0.8602857142857143,12,1.0
0.20188307762145996,0.04097747802734375,6.0,30.0,"{'max_depth': 6, 'n_estimators': 30}",0.858,14,1.0
0.25185561180114746,0.02898383140563965,6.0,35.0,"{'max_depth': 6, 'n_estimators': 35}",0.852,34,1.0
0.2808387279510498,0.028984546661376953,6.0,40.0,"{'max_depth': 6, 'n_estimators': 40}",0.8465714285714285,38,1.0
0.2828390598297119,0.0359799861907959,6.0,45.0,"{'max_depth': 6, 'n_estimators': 45}",0.8427142857142857,41,1.0
0.33380985260009766,0.0459749698638916,6.0,50.0,"{'max_depth': 6, 'n_estimators': 50}",0.8352857142857143,60,1.0
0.04097461700439453,0.005997657775878906,7.0,5.0,"{'max_depth': 7, 'n_estimators': 5}",0.7665714285714286,109,1.0
0.08594894409179688,0.007995367050170898,7.0,10.0,"{'max_depth': 7, 'n_estimators': 10}",0.7754285714285715,108,1.0
0.10693812370300293,0.01299142837524414,7.0,15.0,"{'max_depth': 7, 'n_estimators': 15}",0.8347142857142857,61,1.0
0.14591693878173828,0.01499176025390625,7.0,20.0,"{'max_depth': 7, 'n_estimators': 20}",0.8621428571428571,11,1.0
0.17589783668518066,0.03298306465148926,7.0,25.0,"{'max_depth': 7, 'n_estimators': 25}",0.848,37,1.0
0.21088027954101562,0.021986961364746094,7.0,30.0,"{'max_depth': 7, 'n_estimators': 30}",0.8458571428571429,39,1.0
0.2568526268005371,0.026984691619873047,7.0,35.0,"{'max_depth': 7, 'n_estimators': 35}",0.8385714285714285,52,1.0
0.28983640670776367,0.02998065948486328,7.0,40.0,"{'max_depth': 7, 'n_estimators': 40}",0.8374285714285714,53,1.0
0.3208179473876953,0.046971797943115234,7.0,45.0,"{'max_depth': 7, 'n_estimators': 45}",0.8307142857142857,68,1.0
0.364790678024292,0.04697227478027344,7.0,50.0,"{'max_depth': 7, 'n_estimators': 50}",0.8261428571428572,75,1.0
0.03198099136352539,0.0049974918365478516,8.0,5.0,"{'max_depth': 8, 'n_estimators': 5}",0.7778571428571428,107,1.0
0.07995343208312988,0.007996082305908203,8.0,10.0,"{'max_depth': 8, 'n_estimators': 10}",0.7882857142857143,97,1.0
0.10893750190734863,0.011994123458862305,8.0,15.0,"{'max_depth': 8, 'n_estimators': 15}",0.8238571428571428,82,1.0
0.13492226600646973,0.025985240936279297,8.0,20.0,"{'max_depth': 8, 'n_estimators': 20}",0.863,9,1.0
0.18689465522766113,0.018988847732543945,8.0,25.0,"{'max_depth': 8, 'n_estimators': 25}",0.8482857142857143,36,1.0
0.21387720108032227,0.026992321014404297,8.0,30.0,"{'max_depth': 8, 'n_estimators': 30}",0.8387142857142857,50,1.0
0.24985671043395996,0.032984256744384766,8.0,35.0,"{'max_depth': 8, 'n_estimators': 35}",0.843,40,1.0
0.29582881927490234,0.046973228454589844,8.0,40.0,"{'max_depth': 8, 'n_estimators': 40}",0.8347142857142857,61,1.0
0.3248140811920166,0.0319819450378418,8.0,45.0,"{'max_depth': 8, 'n_estimators': 45}",0.8305714285714285,69,1.0
