mean_fit_time,mean_score_time,param_max_depth,param_n_estimators,params,mean_test_score,rank_test_score,mean_train_score
0.015605926513671875,0.015624761581420898,5.0,5.0,"{'max_depth': 5, 'n_estimators': 5}",0.7927142857142857,71,1.0
0.04685521125793457,0.0,5.0,10.0,"{'max_depth': 5, 'n_estimators': 10}",0.779,80,1.0
0.062479496002197266,0.015623092651367188,5.0,15.0,"{'max_depth': 5, 'n_estimators': 15}",0.7941428571428572,70,1.0
0.10936784744262695,0.015622377395629883,5.0,20.0,"{'max_depth': 5, 'n_estimators': 20}",0.8434285714285714,11,1.0
0.10936784744262695,0.015622377395629883,5.0,25.0,"{'max_depth': 5, 'n_estimators': 25}",0.8585714285714285,3,1.0
0.1718599796295166,0.015625715255737305,5.0,30.0,"{'max_depth': 5, 'n_estimators': 30}",0.8562857142857143,4,1.0
0.2187342643737793,0.01562643051147461,5.0,35.0,"{'max_depth': 5, 'n_estimators': 35}",0.8454285714285714,10,1.0
0.2187349796295166,0.046872615814208984,5.0,40.0,"{'max_depth': 5, 'n_estimators': 40}",0.8482857142857143,9,1.0
0.2187337875366211,0.046874046325683594,5.0,45.0,"{'max_depth': 5, 'n_estimators': 45}",0.8612857142857143,2,1.0
0.2343590259552002,0.06249547004699707,5.0,50.0,"{'max_depth': 5, 'n_estimators': 50}",0.8548571428571429,5,1.0
0.015622854232788086,0.01562643051147461,6.0,5.0,"{'max_depth': 6, 'n_estimators': 5}",0.76,90,1.0
0.046868085861206055,0.0156252384185791,6.0,10.0,"{'max_depth': 6, 'n_estimators': 10}",0.7471428571428571,92,1.0
0.07812070846557617,0.031247615814208984,6.0,15.0,"{'max_depth': 6, 'n_estimators': 15}",0.7731428571428571,81,1.0
0.14061641693115234,0.015621662139892578,6.0,20.0,"{'max_depth': 6, 'n_estimators': 20}",0.7997142857142857,69,1.0
0.10936665534973145,0.015624761581420898,6.0,25.0,"{'max_depth': 6, 'n_estimators': 25}",0.8537142857142858,6,1.0
0.12498998641967773,0.031250953674316406,6.0,30.0,"{'max_depth': 6, 'n_estimators': 30}",0.8535714285714285,7,1.0
0.14061355590820312,0.015624046325683594,6.0,35.0,"{'max_depth': 6, 'n_estimators': 35}",0.8622857142857143,1,1.0
0.2031116485595703,0.015624284744262695,6.0,40.0,"{'max_depth': 6, 'n_estimators': 40}",0.8218571428571428,30,1.0
0.21873688697814941,0.015622854232788086,6.0,45.0,"{'max_depth': 6, 'n_estimators': 45}",0.8405714285714285,12,1.0
0.23435735702514648,0.06249856948852539,6.0,50.0,"{'max_depth': 6, 'n_estimators': 50}",0.8517142857142858,8,1.0
0.03124523162841797,0.0,7.0,5.0,"{'max_depth': 7, 'n_estimators': 5}",0.6984285714285714,110,1.0
0.04687142372131348,0.0,7.0,10.0,"{'max_depth': 7, 'n_estimators': 10}",0.704,101,1.0
0.07812118530273438,0.01562356948852539,7.0,15.0,"{'max_depth': 7, 'n_estimators': 15}",0.758,91,1.0
0.09374213218688965,0.03124833106994629,7.0,20.0,"{'max_depth': 7, 'n_estimators': 20}",0.8,68,1.0
0.14061617851257324,0.03124713897705078,7.0,25.0,"{'max_depth': 7, 'n_estimators': 25}",0.839,13,1.0
0.1874856948852539,0.015626192092895508,7.0,30.0,"{'max_depth': 7, 'n_estimators': 30}",0.8151428571428572,49,1.0
0.17185568809509277,0.015625715255737305,7.0,35.0,"{'max_depth': 7, 'n_estimators': 35}",0.8345714285714285,14,1.0
0.18748712539672852,0.015623807907104492,7.0,40.0,"{'max_depth': 7, 'n_estimators': 40}",0.8131428571428572,58,1.0
0.21873807907104492,0.03124713897705078,7.0,45.0,"{'max_depth': 7, 'n_estimators': 45}",0.8267142857142857,17,1.0
0.23435688018798828,0.04687237739562988,7.0,50.0,"{'max_depth': 7, 'n_estimators': 50}",0.8325714285714285,15,1.0
0.03124833106994629,0.01562356948852539,8.0,5.0,"{'max_depth': 8, 'n_estimators': 5}",0.7005714285714286,102,1.0
0.04687142372131348,0.0,8.0,10.0,"{'max_depth': 8, 'n_estimators': 10}",0.7062857142857143,93,1.0
0.06249499320983887,0.015623331069946289,8.0,15.0,"{'max_depth': 8, 'n_estimators': 15}",0.7628571428571429,82,1.0
0.10936450958251953,0.015624284744262695,8.0,20.0,"{'max_depth': 8, 'n_estimators': 20}",0.8078571428571428,60,1.0
0.15623974800109863,0.015625,8.0,25.0,"{'max_depth': 8, 'n_estimators': 25}",0.8212857142857143,31,1.0
0.15746378898620605,0.015625,8.0,30.0,"{'max_depth': 8, 'n_estimators': 30}",0.8234285714285714,25,1.0
0.21873784065246582,0.016842126846313477,8.0,35.0,"{'max_depth': 8, 'n_estimators': 35}",0.826,18,1.0
0.2031097412109375,0.015625,8.0,40.0,"{'max_depth': 8, 'n_estimators': 40}",0.7894285714285715,78,1.0
0.2355787754058838,0.03125166893005371,8.0,45.0,"{'max_depth': 8, 'n_estimators': 45}",0.821,33,1.0
0.28122854232788086,0.031249523162841797,8.0,50.0,"{'max_depth': 8, 'n_estimators': 50}",0.8252857142857143,19,1.0
0.03124856948852539,0.0,9.0,5.0,"{'max_depth': 9, 'n_estimators': 5}",0.7005714285714286,102,1.0
0.031246185302734375,0.015626907348632812,9.0,10.0,"{'max_depth': 9, 'n_estimators': 10}",0.7062857142857143,93,1.0
0.06249737739562988,0.015622377395629883,9.0,15.0,"{'max_depth': 9, 'n_estimators': 15}",0.7628571428571429,82,1.0
0.09374475479125977,0.04687190055847168,9.0,20.0,"{'max_depth': 9, 'n_estimators': 20}",0.8078571428571428,60,1.0
0.14061379432678223,0.015622615814208984,9.0,25.0,"{'max_depth': 9, 'n_estimators': 25}",0.8212857142857143,31,1.0
0.17186498641967773,0.015625476837158203,9.0,30.0,"{'max_depth': 9, 'n_estimators': 30}",0.8234285714285714,25,1.0
0.18748831748962402,0.031247377395629883,9.0,35.0,"{'max_depth': 9, 'n_estimators': 35}",0.8291428571428572,16,1.0
