mean_fit_time,mean_score_time,param_max_depth,param_n_estimators,params,mean_test_score,rank_test_score,mean_train_score
0.0319819450378418,0.0059969425201416016,5.0,5.0,"{'max_depth': 5, 'n_estimators': 5}",0.766,105,0.9791428571428571
0.0569460391998291,0.008996009826660156,5.0,10.0,"{'max_depth': 5, 'n_estimators': 10}",0.8351428571428572,90,0.9934285714285714
0.08495044708251953,0.011995315551757812,5.0,15.0,"{'max_depth': 5, 'n_estimators': 15}",0.8594285714285714,82,0.9968571428571429
0.11493253707885742,0.014992237091064453,5.0,20.0,"{'max_depth': 5, 'n_estimators': 20}",0.8625714285714285,78,0.9974285714285714
0.13292431831359863,0.01898980140686035,5.0,25.0,"{'max_depth': 5, 'n_estimators': 25}",0.8555714285714285,84,0.9974285714285714
0.16790485382080078,0.023986339569091797,5.0,30.0,"{'max_depth': 5, 'n_estimators': 30}",0.8528571428571429,85,0.9968571428571429
0.18789219856262207,0.024985551834106445,5.0,35.0,"{'max_depth': 5, 'n_estimators': 35}",0.8597142857142858,81,0.9974285714285714
0.2108783721923828,0.027986764907836914,5.0,40.0,"{'max_depth': 5, 'n_estimators': 40}",0.8614285714285714,80,0.997
0.23586630821228027,0.0319821834564209,5.0,45.0,"{'max_depth': 5, 'n_estimators': 45}",0.8654285714285714,77,0.9975714285714286
0.25785183906555176,0.035980939865112305,5.0,50.0,"{'max_depth': 5, 'n_estimators': 50}",0.8681428571428571,72,0.9978571428571429
0.03298139572143555,0.0059969425201416016,6.0,5.0,"{'max_depth': 6, 'n_estimators': 5}",0.8021428571428572,96,0.9958571428571429
0.05896615982055664,0.008995294570922852,6.0,10.0,"{'max_depth': 6, 'n_estimators': 10}",0.8362857142857143,89,0.9985714285714286
0.09294438362121582,0.011992216110229492,6.0,15.0,"{'max_depth': 6, 'n_estimators': 15}",0.8798571428571429,59,0.9995714285714286
0.11293482780456543,0.0159909725189209,6.0,20.0,"{'max_depth': 6, 'n_estimators': 20}",0.8811428571428571,54,0.9991428571428571
0.14291834831237793,0.01898956298828125,6.0,25.0,"{'max_depth': 6, 'n_estimators': 25}",0.8901428571428571,30,0.9991428571428571
0.16590476036071777,0.022987842559814453,6.0,30.0,"{'max_depth': 6, 'n_estimators': 30}",0.881,55,0.9992857142857143
0.19388794898986816,0.02498650550842285,6.0,35.0,"{'max_depth': 6, 'n_estimators': 35}",0.8841428571428571,50,0.9997142857142857
0.22187185287475586,0.029984474182128906,6.0,40.0,"{'max_depth': 6, 'n_estimators': 40}",0.8881428571428571,43,0.9992857142857143
0.24985671043395996,0.03298068046569824,6.0,45.0,"{'max_depth': 6, 'n_estimators': 45}",0.8902857142857142,28,0.9994285714285714
0.27783727645874023,0.034981489181518555,6.0,50.0,"{'max_depth': 6, 'n_estimators': 50}",0.8902857142857142,28,0.9995714285714286
0.034976959228515625,0.00499725341796875,7.0,5.0,"{'max_depth': 7, 'n_estimators': 5}",0.799,97,0.9982857142857143
0.061964988708496094,0.008996009826660156,7.0,10.0,"{'max_depth': 7, 'n_estimators': 10}",0.8282857142857143,91,0.9995714285714286
0.09395384788513184,0.014983654022216797,7.0,15.0,"{'max_depth': 7, 'n_estimators': 15}",0.8805714285714286,57,0.9995714285714286
0.11593341827392578,0.01499319076538086,7.0,20.0,"{'max_depth': 7, 'n_estimators': 20}",0.8874285714285715,47,0.9995714285714286
0.14691710472106934,0.0199887752532959,7.0,25.0,"{'max_depth': 7, 'n_estimators': 25}",0.8997142857142857,6,0.9995714285714286
0.17789721488952637,0.02298879623413086,7.0,30.0,"{'max_depth': 7, 'n_estimators': 30}",0.8774285714285714,64,0.9995714285714286
0.19888520240783691,0.02498769760131836,7.0,35.0,"{'max_depth': 7, 'n_estimators': 35}",0.8818571428571429,53,0.9995714285714286
0.22687005996704102,0.02998518943786621,7.0,40.0,"{'max_depth': 7, 'n_estimators': 40}",0.8774285714285714,64,0.9997142857142857
0.25985026359558105,0.03298330307006836,7.0,45.0,"{'max_depth': 7, 'n_estimators': 45}",0.8822857142857143,52,0.9997142857142857
