mean_fit_time,mean_score_time,param_max_depth,param_n_estimators,params,mean_test_score,rank_test_score,mean_train_score
0.03123617172241211,0.0,5.0,5.0,"{'max_depth': 5, 'n_estimators': 5}",0.7594285714285715,94,0.9971428571428571
0.06248283386230469,0.0,5.0,10.0,"{'max_depth': 5, 'n_estimators': 10}",0.8255714285714286,11,0.9984285714285714
0.10936594009399414,0.015627384185791016,5.0,15.0,"{'max_depth': 5, 'n_estimators': 15}",0.8385714285714285,5,0.9987142857142857
0.14061594009399414,0.015624284744262695,5.0,20.0,"{'max_depth': 5, 'n_estimators': 20}",0.8287142857142857,9,0.9982857142857143
0.12499094009399414,0.031249284744262695,5.0,25.0,"{'max_depth': 5, 'n_estimators': 25}",0.8352857142857143,8,0.9994285714285714
0.18748950958251953,0.01562356948852539,5.0,30.0,"{'max_depth': 5, 'n_estimators': 30}",0.8428571428571429,2,0.9992857142857143
0.20311284065246582,0.04687047004699707,5.0,35.0,"{'max_depth': 5, 'n_estimators': 35}",0.8408571428571429,4,0.9992857142857143
0.21873211860656738,0.062497615814208984,5.0,40.0,"{'max_depth': 5, 'n_estimators': 40}",0.8421428571428572,3,0.9992857142857143
0.32810068130493164,0.046874046325683594,5.0,45.0,"{'max_depth': 5, 'n_estimators': 45}",0.8477142857142858,1,0.9994285714285714
0.29685425758361816,0.031249284744262695,5.0,50.0,"{'max_depth': 5, 'n_estimators': 50}",0.8358571428571429,7,0.9995714285714286
0.015624046325683594,0.015624761581420898,6.0,5.0,"{'max_depth': 6, 'n_estimators': 5}",0.766,86,0.9994285714285714
0.09374141693115234,0.0,6.0,10.0,"{'max_depth': 6, 'n_estimators': 10}",0.8378571428571429,6,0.9997142857142857
0.10936546325683594,0.0,6.0,15.0,"{'max_depth': 6, 'n_estimators': 15}",0.8125714285714286,20,0.9995714285714286
0.14061713218688965,0.015624523162841797,6.0,20.0,"{'max_depth': 6, 'n_estimators': 20}",0.8208571428571428,13,0.9995714285714286
0.12499260902404785,0.015622377395629883,6.0,25.0,"{'max_depth': 6, 'n_estimators': 25}",0.8207142857142857,14,0.9995714285714286
0.2187356948852539,0.04687023162841797,6.0,30.0,"{'max_depth': 6, 'n_estimators': 30}",0.8175714285714286,17,0.9997142857142857
0.2187361717224121,0.06249547004699707,6.0,35.0,"{'max_depth': 6, 'n_estimators': 35}",0.8195714285714286,15,0.9997142857142857
0.2656075954437256,0.01562643051147461,6.0,40.0,"{'max_depth': 6, 'n_estimators': 40}",0.826,10,0.9997142857142857
0.2187354564666748,0.04687166213989258,6.0,45.0,"{'max_depth': 6, 'n_estimators': 45}",0.8225714285714286,12,0.9997142857142857
0.32809877395629883,0.04687666893005371,6.0,50.0,"{'max_depth': 6, 'n_estimators': 50}",0.8194285714285714,16,0.9997142857142857
0.04687190055847168,0.015625,7.0,5.0,"{'max_depth': 7, 'n_estimators': 5}",0.7144285714285714,104,0.9995714285714286
0.07811856269836426,0.0,7.0,10.0,"{'max_depth': 7, 'n_estimators': 10}",0.7754285714285715,84,0.9997142857142857
0.10936880111694336,0.0,7.0,15.0,"{'max_depth': 7, 'n_estimators': 15}",0.7772857142857142,83,0.9998571428571429
0.12499117851257324,0.0,7.0,20.0,"{'max_depth': 7, 'n_estimators': 20}",0.7974285714285714,23,0.9998571428571429
0.17186260223388672,0.0156252384185791,7.0,25.0,"{'max_depth': 7, 'n_estimators': 25}",0.7965714285714286,27,0.9998571428571429
0.2031090259552002,0.04687190055847168,7.0,30.0,"{'max_depth': 7, 'n_estimators': 30}",0.7972857142857143,24,0.9998571428571429
0.2031114101409912,0.031248092651367188,7.0,35.0,"{'max_depth': 7, 'n_estimators': 35}",0.8072857142857143,22,0.9998571428571429
0.23435711860656738,0.03124856948852539,7.0,40.0,"{'max_depth': 7, 'n_estimators': 40}",0.8151428571428572,19,0.9998571428571429
0.28122782707214355,0.03124713897705078,7.0,45.0,"{'max_depth': 7, 'n_estimators': 45}",0.8154285714285714,18,0.9998571428571429
0.24997758865356445,0.03125190734863281,7.0,50.0,"{'max_depth': 7, 'n_estimators': 50}",0.8108571428571428,21,0.9998571428571429
