mean_fit_time,mean_score_time,param_max_depth,param_n_estimators,params,mean_test_score,rank_test_score,mean_train_score
0.03196430206298828,0.0049970149993896484,5.0,5.0,"{'max_depth': 5, 'n_estimators': 5}",0.7875714285714286,45,0.9958571428571429
0.05696511268615723,0.01099395751953125,5.0,10.0,"{'max_depth': 5, 'n_estimators': 10}",0.8101428571428572,21,0.9964285714285714
0.09194731712341309,0.031981706619262695,5.0,15.0,"{'max_depth': 5, 'n_estimators': 15}",0.8187142857142857,16,0.9958571428571429
0.13592219352722168,0.014991044998168945,5.0,20.0,"{'max_depth': 5, 'n_estimators': 20}",0.8227142857142857,13,0.9968571428571429
0.16790413856506348,0.017989397048950195,5.0,25.0,"{'max_depth': 5, 'n_estimators': 25}",0.825,10,0.9971428571428571
0.22986960411071777,0.023985624313354492,5.0,30.0,"{'max_depth': 5, 'n_estimators': 30}",0.8241428571428572,11,0.9982857142857143
0.21687579154968262,0.0239865779876709,5.0,35.0,"{'max_depth': 5, 'n_estimators': 35}",0.8282857142857143,8,0.9978571428571429
0.296832799911499,0.028983354568481445,5.0,40.0,"{'max_depth': 5, 'n_estimators': 40}",0.8391428571428572,4,0.9977142857142857
0.27784180641174316,0.04297518730163574,5.0,45.0,"{'max_depth': 5, 'n_estimators': 45}",0.8448571428571429,2,0.9974285714285714
0.3008277416229248,0.048972368240356445,5.0,50.0,"{'max_depth': 5, 'n_estimators': 50}",0.8385714285714285,5,0.9974285714285714
0.05396890640258789,0.004997730255126953,6.0,5.0,"{'max_depth': 6, 'n_estimators': 5}",0.789,42,0.9992857142857143
0.07695651054382324,0.007996320724487305,6.0,10.0,"{'max_depth': 6, 'n_estimators': 10}",0.8241428571428572,11,0.9994285714285714
0.12093114852905273,0.012992143630981445,6.0,15.0,"{'max_depth': 6, 'n_estimators': 15}",0.83,7,0.9995714285714286
0.13892269134521484,0.020986318588256836,6.0,20.0,"{'max_depth': 6, 'n_estimators': 20}",0.8111428571428572,19,0.9991428571428571
0.17789793014526367,0.019990921020507812,6.0,25.0,"{'max_depth': 6, 'n_estimators': 25}",0.8207142857142857,14,0.9991428571428571
0.20688223838806152,0.021988391876220703,6.0,30.0,"{'max_depth': 6, 'n_estimators': 30}",0.826,9,0.9992857142857143
0.2548537254333496,0.02498602867126465,6.0,35.0,"{'max_depth': 6, 'n_estimators': 35}",0.8198571428571428,15,0.9991428571428571
0.30382680892944336,0.03198122978210449,6.0,40.0,"{'max_depth': 6, 'n_estimators': 40}",0.8337142857142857,6,0.9994285714285714
0.33180999755859375,0.05297040939331055,6.0,45.0,"{'max_depth': 6, 'n_estimators': 45}",0.845,1,0.9994285714285714
0.31981754302978516,0.048972129821777344,6.0,50.0,"{'max_depth': 6, 'n_estimators': 50}",0.844,3,0.9992857142857143
0.0479733943939209,0.005997180938720703,7.0,5.0,"{'max_depth': 7, 'n_estimators': 5}",0.7662857142857142,94,0.9991428571428571
0.06096482276916504,0.008997440338134766,7.0,10.0,"{'max_depth': 7, 'n_estimators': 10}",0.7991428571428572,33,0.9997142857142857
0.11893224716186523,0.012993574142456055,7.0,15.0,"{'max_depth': 7, 'n_estimators': 15}",0.8085714285714286,22,0.9997142857142857
0.15091300010681152,0.016991376876831055,7.0,20.0,"{'max_depth': 7, 'n_estimators': 20}",0.7784285714285715,59,0.9995714285714286
0.19888687133789062,0.019988536834716797,7.0,25.0,"{'max_depth': 7, 'n_estimators': 25}",0.8,31,0.9995714285714286
0.20888042449951172,0.023986101150512695,7.0,30.0,"{'max_depth': 7, 'n_estimators': 30}",0.8014285714285714,30,0.9997142857142857
0.24186158180236816,0.028985261917114258,7.0,35.0,"{'max_depth': 7, 'n_estimators': 35}",0.7958571428571428,35,0.9997142857142857
0.2848362922668457,0.0299835205078125,7.0,40.0,"{'max_depth': 7, 'n_estimators': 40}",0.8015714285714286,29,0.9997142857142857
0.3328101634979248,0.033982038497924805,7.0,45.0,"{'max_depth': 7, 'n_estimators': 45}",0.8107142857142857,20,0.9997142857142857
0.35579633712768555,0.0499727725982666,7.0,50.0,"{'max_depth': 7, 'n_estimators': 50}",0.8072857142857143,23,0.9997142857142857
