mean_fit_time,mean_score_time,param_max_depth,param_n_estimators,params,mean_test_score,rank_test_score,mean_train_score
0.031252145767211914,0.0,5.0,5.0,"{'max_depth': 5, 'n_estimators': 5}",0.8274285714285714,67,0.999
0.046880245208740234,0.015617609024047852,5.0,10.0,"{'max_depth': 5, 'n_estimators': 10}",0.8337142857142857,45,0.9998571428571429
0.07812142372131348,0.015625,5.0,15.0,"{'max_depth': 5, 'n_estimators': 15}",0.8441428571428572,22,0.9998571428571429
0.12499189376831055,0.015625953674316406,5.0,20.0,"{'max_depth': 5, 'n_estimators': 20}",0.851,13,0.9998571428571429
0.140608549118042,0.031249284744262695,5.0,25.0,"{'max_depth': 5, 'n_estimators': 25}",0.8718571428571429,6,0.9998571428571429
0.15624022483825684,0.03126192092895508,5.0,30.0,"{'max_depth': 5, 'n_estimators': 30}",0.8917142857142857,1,1.0
0.20311355590820312,0.031248807907104492,5.0,35.0,"{'max_depth': 5, 'n_estimators': 35}",0.8864285714285715,4,1.0
0.2343597412109375,0.031249284744262695,5.0,40.0,"{'max_depth': 5, 'n_estimators': 40}",0.8881428571428571,2,0.9998571428571429
0.265606164932251,0.032637596130371094,5.0,45.0,"{'max_depth': 5, 'n_estimators': 45}",0.8865714285714286,3,0.9998571428571429
0.265606164932251,0.0312497615814209,5.0,50.0,"{'max_depth': 5, 'n_estimators': 50}",0.8857142857142857,5,0.9998571428571429
0.0468745231628418,0.0,6.0,5.0,"{'max_depth': 6, 'n_estimators': 5}",0.7612857142857142,101,0.9994285714285714
0.06249547004699707,0.0,6.0,10.0,"{'max_depth': 6, 'n_estimators': 10}",0.7907142857142857,93,1.0
0.09374427795410156,0.0,6.0,15.0,"{'max_depth': 6, 'n_estimators': 15}",0.8175714285714286,88,1.0
0.11075925827026367,0.015625476837158203,6.0,20.0,"{'max_depth': 6, 'n_estimators': 20}",0.8275714285714286,66,1.0
0.15762758255004883,0.015624284744262695,6.0,25.0,"{'max_depth': 6, 'n_estimators': 25}",0.8264285714285714,69,1.0
0.156235933303833,0.0312504768371582,6.0,30.0,"{'max_depth': 6, 'n_estimators': 30}",0.8485714285714285,17,1.0
0.2045001983642578,0.03124856948852539,6.0,35.0,"{'max_depth': 6, 'n_estimators': 35}",0.8551428571428571,7,1.0
0.24997997283935547,0.031250953674316406,6.0,40.0,"{'max_depth': 6, 'n_estimators': 40}",0.8455714285714285,21,1.0
0.24998116493225098,0.031247615814208984,6.0,45.0,"{'max_depth': 6, 'n_estimators': 45}",0.8462857142857143,20,1.0
0.32809972763061523,0.0312502384185791,6.0,50.0,"{'max_depth': 6, 'n_estimators': 50}",0.8487142857142858,16,1.0
0.04687333106994629,0.0,7.0,5.0,"{'max_depth': 7, 'n_estimators': 5}",0.7217142857142858,110,1.0
0.09374380111694336,0.0,7.0,10.0,"{'max_depth': 7, 'n_estimators': 10}",0.8004285714285714,92,1.0
0.09374165534973145,0.015622615814208984,7.0,15.0,"{'max_depth': 7, 'n_estimators': 15}",0.82,85,1.0
0.12498974800109863,0.015624523162841797,7.0,20.0,"{'max_depth': 7, 'n_estimators': 20}",0.8197142857142857,86,1.0
0.18748760223388672,0.015622377395629883,7.0,25.0,"{'max_depth': 7, 'n_estimators': 25}",0.821,82,1.0
0.2812521457672119,0.031227588653564453,7.0,30.0,"{'max_depth': 7, 'n_estimators': 30}",0.8397142857142857,25,1.0
0.2187345027923584,0.031244754791259766,7.0,35.0,"{'max_depth': 7, 'n_estimators': 35}",0.8524285714285714,12,1.0
0.32810449600219727,0.04686999320983887,7.0,40.0,"{'max_depth': 7, 'n_estimators': 40}",0.8414285714285714,23,1.0
0.3437314033508301,0.046865224838256836,7.0,45.0,"{'max_depth': 7, 'n_estimators': 45}",0.8352857142857143,37,1.0
0.296858549118042,0.046866416931152344,7.0,50.0,"{'max_depth': 7, 'n_estimators': 50}",0.8397142857142857,25,1.0
0.04686880111694336,0.015624046325683594,8.0,5.0,"{'max_depth': 8, 'n_estimators': 5}",0.7484285714285714,102,1.0
0.09375190734863281,0.015617847442626953,8.0,10.0,"{'max_depth': 8, 'n_estimators': 10}",0.8055714285714286,91,1.0
0.12499046325683594,0.015626192092895508,8.0,15.0,"{'max_depth': 8, 'n_estimators': 15}",0.8152857142857143,90,1.0
