mean_fit_time,mean_score_time,param_max_depth,param_n_estimators,params,mean_test_score,rank_test_score,mean_train_score
0.03123927116394043,0.0,5.0,5.0,"{'max_depth': 5, 'n_estimators': 5}",0.6598571428571428,107,0.9994285714285714
0.04686260223388672,0.015623092651367188,5.0,10.0,"{'max_depth': 5, 'n_estimators': 10}",0.6888571428571428,94,0.9998571428571429
0.0781102180480957,0.015624523162841797,5.0,15.0,"{'max_depth': 5, 'n_estimators': 15}",0.6987142857142857,83,0.9997142857142857
0.10935664176940918,0.01562643051147461,5.0,20.0,"{'max_depth': 5, 'n_estimators': 20}",0.7005714285714286,69,0.9997142857142857
0.12499260902404785,0.015622138977050781,5.0,25.0,"{'max_depth': 5, 'n_estimators': 25}",0.6985714285714286,84,0.9998571428571429
0.15624046325683594,0.015624046325683594,5.0,30.0,"{'max_depth': 5, 'n_estimators': 30}",0.7015714285714286,66,0.9998571428571429
0.17186880111694336,0.015621185302734375,5.0,35.0,"{'max_depth': 5, 'n_estimators': 35}",0.7024285714285714,63,0.9998571428571429
0.20438528060913086,0.03124833106994629,5.0,40.0,"{'max_depth': 5, 'n_estimators': 40}",0.706,62,0.9998571428571429
0.22001051902770996,0.031247377395629883,5.0,45.0,"{'max_depth': 5, 'n_estimators': 45}",0.6997142857142857,77,0.9998571428571429
0.24998259544372559,0.03124833106994629,5.0,50.0,"{'max_depth': 5, 'n_estimators': 50}",0.6932857142857143,86,0.9998571428571429
0.0312497615814209,0.0,6.0,5.0,"{'max_depth': 6, 'n_estimators': 5}",0.6315714285714286,110,0.999
0.06377148628234863,0.0,6.0,10.0,"{'max_depth': 6, 'n_estimators': 10}",0.6655714285714286,106,0.9998571428571429
0.07812237739562988,0.015625476837158203,6.0,15.0,"{'max_depth': 6, 'n_estimators': 15}",0.6837142857142857,99,0.9998571428571429
0.10936737060546875,0.015626192092895508,6.0,20.0,"{'max_depth': 6, 'n_estimators': 20}",0.6892857142857143,93,0.9998571428571429
0.12499070167541504,0.015625476837158203,6.0,25.0,"{'max_depth': 6, 'n_estimators': 25}",0.7061428571428572,61,0.9998571428571429
0.15623879432678223,0.015622854232788086,6.0,30.0,"{'max_depth': 6, 'n_estimators': 30}",0.7107142857142857,57,0.9998571428571429
0.17186331748962402,0.03125357627868652,6.0,35.0,"{'max_depth': 6, 'n_estimators': 35}",0.7125714285714285,52,0.9998571428571429
0.2031114101409912,0.031247377395629883,6.0,40.0,"{'max_depth': 6, 'n_estimators': 40}",0.7218571428571429,42,0.9998571428571429
0.2343590259552002,0.031248092651367188,6.0,45.0,"{'max_depth': 6, 'n_estimators': 45}",0.7162857142857143,47,0.9998571428571429
0.2499849796295166,0.031246662139892578,6.0,50.0,"{'max_depth': 6, 'n_estimators': 50}",0.7171428571428572,45,0.9998571428571429
0.03124833106994629,0.0,7.0,5.0,"{'max_depth': 7, 'n_estimators': 5}",0.6455714285714286,109,1.0
0.046872615814208984,0.015624761581420898,7.0,10.0,"{'max_depth': 7, 'n_estimators': 10}",0.6991428571428572,82,0.9998571428571429
0.09374308586120605,0.0,7.0,15.0,"{'max_depth': 7, 'n_estimators': 15}",0.717,46,1.0
0.10936784744262695,0.01562356948852539,7.0,20.0,"{'max_depth': 7, 'n_estimators': 20}",0.7107142857142857,57,1.0
0.12499141693115234,0.031248807907104492,7.0,25.0,"{'max_depth': 7, 'n_estimators': 25}",0.7275714285714285,32,1.0
0.15623998641967773,0.015623331069946289,7.0,30.0,"{'max_depth': 7, 'n_estimators': 30}",0.7277142857142858,31,1.0
0.18748712539672852,0.015625715255737305,7.0,35.0,"{'max_depth': 7, 'n_estimators': 35}",0.7301428571428571,28,0.9998571428571429
0.20311331748962402,0.03124833106994629,7.0,40.0,"{'max_depth': 7, 'n_estimators': 40}",0.7342857142857143,24,1.0
0.2343602180480957,0.031248807907104492,7.0,45.0,"{'max_depth': 7, 'n_estimators': 45}",0.7294285714285714,29,1.0
0.2656056880950928,0.031250715255737305,7.0,50.0,"{'max_depth': 7, 'n_estimators': 50}",0.7315714285714285,26,1.0
0.031248092651367188,0.015625953674316406,8.0,5.0,"{'max_depth': 8, 'n_estimators': 5}",0.6544285714285715,108,0.9998571428571429
0.06249189376831055,0.0,8.0,10.0,"{'max_depth': 8, 'n_estimators': 10}",0.6757142857142857,105,1.0
0.09374070167541504,0.0,8.0,15.0,"{'max_depth': 8, 'n_estimators': 15}",0.6914285714285714,87,1.0
0.10936427116394043,0.01562666893005371,8.0,20.0,"{'max_depth': 8, 'n_estimators': 20}",0.7142857142857143,49,1.0
0.12499260902404785,0.03124523162841797,8.0,25.0,"{'max_depth': 8, 'n_estimators': 25}",0.7254285714285714,36,1.0
0.15623879432678223,0.031247854232788086,8.0,30.0,"{'max_depth': 8, 'n_estimators': 30}",0.7151428571428572,48,1.0
0.18748831748962402,0.031248092651367188,8.0,35.0,"{'max_depth': 8, 'n_estimators': 35}",0.7265714285714285,35,1.0
0.2187354564666748,0.031246185302734375,8.0,40.0,"{'max_depth': 8, 'n_estimators': 40}",0.731,27,1.0
0.24998259544372559,0.031248807907104492,8.0,45.0,"{'max_depth': 8, 'n_estimators': 45}",0.7348571428571429,22,1.0
0.26560330390930176,0.03125,8.0,50.0,"{'max_depth': 8, 'n_estimators': 50}",0.7347142857142858,23,1.0
0.046871185302734375,0.0,9.0,5.0,"{'max_depth': 9, 'n_estimators': 5}",0.6775714285714286,104,1.0
0.06249570846557617,0.0,9.0,10.0,"{'max_depth': 9, 'n_estimators': 10}",0.7024285714285714,63,1.0
0.09374332427978516,0.01562356948852539,9.0,15.0,"{'max_depth': 9, 'n_estimators': 15}",0.7197142857142858,44,1.0
0.10936808586120605,0.015625,9.0,20.0,"{'max_depth': 9, 'n_estimators': 20}",0.712,53,1.0
0.14061641693115234,0.015621423721313477,9.0,25.0,"{'max_depth': 9, 'n_estimators': 25}",0.7332857142857143,25,1.0
0.1718606948852539,0.015627384185791016,9.0,30.0,"{'max_depth': 9, 'n_estimators': 30}",0.7208571428571429,43,1.0
0.1874861717224121,0.031247854232788086,9.0,35.0,"{'max_depth': 9, 'n_estimators': 35}",0.7275714285714285,32,1.0
0.21873736381530762,0.03124690055847168,9.0,40.0,"{'max_depth': 9, 'n_estimators': 40}",0.7427142857142857,13,1.0
0.2499830722808838,0.031248807907104492,9.0,45.0,"{'max_depth': 9, 'n_estimators': 45}",0.7472857142857143,4,1.0
